,x,y,celltype_F,rotated_x,rotated_y
17695,22814,12072,Oligo,22814.0,12072.0
17697,20375,12076,Oligo,20375.0,12076.0
17703,20089,12077,Oligo,20089.0,12077.0
17713,22918,12086,Oligo,22918.0,12086.0
17730,20445,12095,Oligo,20445.0,12095.0
17745,22943,12101,Oligo,22943.0,12101.0
17765,20036,12115,Astro,20036.0,12115.0
17766,20715,12113,Oligo,20715.0,12113.0
17792,23072,12130,Oligo,23072.0,12130.0
17797,22756,12132,Oligo,22756.0,12132.0
17803,23006,12133,Oligo,23006.0,12133.0
17809,22045,12137,Oligo,22045.0,12137.0
17825,21322,12149,OPC,21322.0,12149.0
17841,23648,12155,Oligo,23648.0,12155.0
17847,22962,12157,Micro/PVM,22962.0,12157.0
17848,23824,12158,OPC,23824.0,12158.0
17866,20300,12171,Oligo,20300.0,12171.0
17889,22994,12180,Oligo,22994.0,12180.0
17915,22474,12190,Oligo,22474.0,12190.0
17954,21179,12207,Oligo,21179.0,12207.0
17963,20870,12215,Oligo,20870.0,12215.0
17973,20692,12222,Oligo,20692.0,12222.0
17987,22159,12228,Oligo,22159.0,12228.0
17995,21873,12232,Oligo,21873.0,12232.0
18000,21323,12234,Oligo,21323.0,12234.0
18017,20904,12244,Oligo,20904.0,12244.0
18026,20384,12247,Oligo,20384.0,12247.0
18030,20882,12248,Oligo,20882.0,12248.0
18033,21978,12250,Oligo,21978.0,12250.0
18063,20818,12268,Oligo,20818.0,12268.0
18066,21341,12270,Oligo,21341.0,12270.0
18074,20755,12274,Oligo,20755.0,12274.0
18075,21711,12274,Oligo,21711.0,12274.0
18079,21591,12279,VIP,21591.0,12279.0
18083,21138,12280,OPC,21138.0,12280.0
18086,20304,12283,Oligo,20304.0,12283.0
18093,23398,12288,Oligo,23398.0,12288.0
18095,21665,12289,Oligo,21665.0,12289.0
18098,21645,12291,Oligo,21645.0,12291.0
18107,22683,12295,Oligo,22683.0,12295.0
18115,23832,12297,Micro/PVM,23832.0,12297.0
18118,22758,12303,OPC,22758.0,12303.0
18136,20303,12314,Oligo,20303.0,12314.0
18139,22625,12317,Oligo,22625.0,12317.0
18142,21318,12317,Oligo,21318.0,12317.0
18143,23529,12318,Oligo,23529.0,12318.0
18158,20053,12325,Oligo,20053.0,12325.0
18159,22160,12325,OPC,22160.0,12325.0
18162,20235,12326,Oligo,20235.0,12326.0
18172,21085,12329,Oligo,21085.0,12329.0
18177,22574,12332,Oligo,22574.0,12332.0
18186,21366,12335,Oligo,21366.0,12335.0
18187,21692,12336,Oligo,21692.0,12336.0
18194,21551,12339,Oligo,21551.0,12339.0
18195,23730,12338,Oligo,23730.0,12338.0
18205,22488,12343,Oligo,22488.0,12343.0
18214,22182,12347,Astro,22182.0,12347.0
18218,20445,12349,Oligo,20445.0,12349.0
18226,20039,12351,Oligo,20039.0,12351.0
18230,22997,12354,Oligo,22997.0,12354.0
18239,21777,12361,Oligo,21777.0,12361.0
18240,23236,12361,Oligo,23236.0,12361.0
18248,21517,12368,Oligo,21517.0,12368.0
18257,21299,12373,OPC,21299.0,12373.0
18261,20712,12374,Oligo,20712.0,12374.0
18262,21156,12374,Oligo,21156.0,12374.0
18280,23036,12383,Oligo,23036.0,12383.0
18285,23918,12386,Oligo,23918.0,12386.0
18292,23425,12389,Oligo,23425.0,12389.0
18303,23533,12390,Oligo,23533.0,12390.0
18305,23846,12394,Oligo,23846.0,12394.0
18313,21184,12396,Oligo,21184.0,12396.0
18319,21524,12401,Oligo,21524.0,12401.0
18322,20970,12403,Oligo,20970.0,12403.0
18324,23770,12403,OPC,23770.0,12403.0
18344,23658,12413,Oligo,23658.0,12413.0
18349,23173,12415,Oligo,23173.0,12415.0
18367,22873,12423,Oligo,22873.0,12423.0
18371,21971,12425,Oligo,21971.0,12425.0
18381,22002,12429,Oligo,22002.0,12429.0
18384,22972,12431,Oligo,22972.0,12431.0
18391,23892,12435,Oligo,23892.0,12435.0
18404,20443,12440,Oligo,20443.0,12440.0
18407,22722,12441,Oligo,22722.0,12441.0
18408,23041,12442,Oligo,23041.0,12442.0
18415,21766,12448,Oligo,21766.0,12448.0
18429,20102,12455,Astro,20102.0,12455.0
18432,21693,12457,OPC,21693.0,12457.0
18433,23711,12457,Astro,23711.0,12457.0
18442,20071,12462,Oligo,20071.0,12462.0
18448,20986,12465,Astro,20986.0,12465.0
18455,21920,12471,Oligo,21920.0,12471.0
18469,21749,12474,Oligo,21749.0,12474.0
18470,23770,12474,Oligo,23770.0,12474.0
18478,22805,12477,Oligo,22805.0,12477.0
18481,22356,12479,Oligo,22356.0,12479.0
18497,21868,12489,Oligo,21868.0,12489.0
18513,21647,12496,Oligo,21647.0,12496.0
18519,20271,12500,Oligo,20271.0,12500.0
18522,21060,12501,Oligo,21060.0,12501.0
18559,22537,12523,Oligo,22537.0,12523.0
18573,20034,12533,Oligo,20034.0,12533.0
18578,23055,12536,LAMP5 LHX6,23055.0,12536.0
18581,21256,12539,Oligo,21256.0,12539.0
18588,20147,12544,Oligo,20147.0,12544.0
18599,22730,12548,Oligo,22730.0,12548.0
18603,23763,12550,Oligo,23763.0,12550.0
18626,21683,12563,Oligo,21683.0,12563.0
18627,23474,12563,Oligo,23474.0,12563.0
18634,21891,12567,Oligo,21891.0,12567.0
18648,23413,12573,VIP,23413.0,12573.0
18649,23843,12573,Oligo,23843.0,12573.0
18657,22251,12578,Oligo,22251.0,12578.0
18661,21999,12578,Oligo,21999.0,12578.0
18669,21230,12581,Oligo,21230.0,12581.0
18687,20146,12594,Oligo,20146.0,12594.0
18714,22614,12606,Oligo,22614.0,12606.0
18717,20368,12608,Oligo,20368.0,12608.0
18718,23358,12609,Oligo,23358.0,12609.0
18735,21172,12617,Oligo,21172.0,12617.0
18736,23702,12618,Oligo,23702.0,12618.0
18747,20002,12625,Oligo,20002.0,12625.0
18759,23261,12634,Oligo,23261.0,12634.0
18769,20144,12637,Oligo,20144.0,12637.0
18778,23846,12641,Oligo,23846.0,12641.0
18784,23607,12642,Oligo,23607.0,12642.0
18790,21795,12643,Oligo,21795.0,12643.0
18796,20781,12650,Astro,20781.0,12650.0
18801,23692,12652,Oligo,23692.0,12652.0
18808,23437,12654,Oligo,23437.0,12654.0
18838,21371,12671,Oligo,21371.0,12671.0
18839,23821,12671,Oligo,23821.0,12671.0
18862,21595,12683,Oligo,21595.0,12683.0
18883,22802,12692,Oligo,22802.0,12692.0
18891,20247,12697,Oligo,20247.0,12697.0
18898,20203,12699,Oligo,20203.0,12699.0
18903,22011,12703,Oligo,22011.0,12703.0
18908,20477,12704,Oligo,20477.0,12704.0
18909,22877,12704,Oligo,22877.0,12704.0
18920,23896,12710,Oligo,23896.0,12710.0
18934,22699,12717,Oligo,22699.0,12717.0
18936,20155,12719,Oligo,20155.0,12719.0
18945,20234,12721,Oligo,20234.0,12721.0
18961,23165,12733,Oligo,23165.0,12733.0
18971,21570,12734,Oligo,21570.0,12734.0
18990,20000,12746,Oligo,20000.0,12746.0
18991,21533,12748,Astro,21533.0,12748.0
19005,23060,12749,Oligo,23060.0,12749.0
19012,23903,12755,Oligo,23903.0,12755.0
19027,22932,12763,VIP,22932.0,12763.0
19034,21060,12769,Astro,21060.0,12769.0
19035,22234,12766,Oligo,22234.0,12766.0
19053,22270,12775,Oligo,22270.0,12775.0
19098,22307,12798,Oligo,22307.0,12798.0
19123,20927,12815,Micro/PVM,20927.0,12815.0
19124,21401,12816,Astro,21401.0,12816.0
19127,21708,12817,Oligo,21708.0,12817.0
19139,21038,12822,Oligo,21038.0,12822.0
19147,23370,12826,OPC,23370.0,12826.0
19156,21637,12829,Oligo,21637.0,12829.0
19163,20694,12831,Oligo,20694.0,12831.0
19170,23048,12835,Astro,23048.0,12835.0
19173,20418,12837,Oligo,20418.0,12837.0
19176,21860,12838,Oligo,21860.0,12838.0
19196,23993,12852,Oligo,23993.0,12852.0
19209,23202,12862,Oligo,23202.0,12862.0
19219,20848,12868,Oligo,20848.0,12868.0
19220,23025,12868,Oligo,23025.0,12868.0
19221,23652,12869,Oligo,23652.0,12869.0
19226,23251,12869,Oligo,23251.0,12869.0
19233,22062,12873,Oligo,22062.0,12873.0
19261,23444,12882,Micro/PVM,23444.0,12882.0
19264,23937,12885,Oligo,23937.0,12885.0
19272,23584,12888,Oligo,23584.0,12888.0
19275,22970,12889,Oligo,22970.0,12889.0
19287,21325,12895,Astro,21325.0,12895.0
19291,22023,12896,Oligo,22023.0,12896.0
19294,20908,12898,Oligo,20908.0,12898.0
19295,23901,12898,Oligo,23901.0,12898.0
19300,23562,12902,OPC,23562.0,12902.0
19315,23691,12909,Micro/PVM,23691.0,12909.0
19326,22749,12915,Oligo,22749.0,12915.0
19331,22944,12918,Oligo,22944.0,12918.0
19335,20499,12919,Oligo,20499.0,12919.0
19336,21101,12919,Oligo,21101.0,12919.0
19339,23541,12922,Oligo,23541.0,12922.0
19347,23242,12926,Oligo,23242.0,12926.0
19374,21024,12938,Oligo,21024.0,12938.0
19377,23173,12941,Oligo,23173.0,12941.0
19382,23143,12943,Oligo,23143.0,12943.0
19388,21515,12946,Oligo,21515.0,12946.0
19389,21961,12946,Oligo,21961.0,12946.0
19394,22802,12948,Oligo,22802.0,12948.0
19418,22542,12961,OPC,22542.0,12961.0
19424,22043,12967,Oligo,22043.0,12967.0
19434,23534,12971,Oligo,23534.0,12971.0
19440,22704,12971,Oligo,22704.0,12971.0
19462,23503,12988,Oligo,23503.0,12988.0
19465,20563,12990,Oligo,20563.0,12990.0
19483,23263,13000,OPC,23263.0,13000.0
19489,22093,13006,OPC,22093.0,13006.0
19490,22343,13004,Oligo,22343.0,13004.0
19495,23059,13008,Micro/PVM,23059.0,13008.0
19503,22654,13013,Oligo,22654.0,13013.0
19506,22699,13015,Oligo,22699.0,13015.0
19507,23897,13014,Micro/PVM,23897.0,13014.0
19520,23745,13022,Oligo,23745.0,13022.0
19524,22917,13022,Oligo,22917.0,13022.0
19533,23578,13031,Oligo,23578.0,13031.0
19558,23902,13043,Oligo,23902.0,13043.0
19561,22813,13045,Oligo,22813.0,13045.0
19572,23343,13048,Oligo,23343.0,13048.0
19576,20590,13049,Oligo,20590.0,13049.0
19580,20738,13051,Oligo,20738.0,13051.0
19604,20057,13065,Micro/PVM,20057.0,13065.0
19605,23940,13064,Oligo,23940.0,13064.0
19617,21033,13075,Oligo,21033.0,13075.0
19622,21081,13079,Oligo,21081.0,13079.0
19638,20691,13088,Oligo,20691.0,13088.0
19647,22508,13092,Oligo,22508.0,13092.0
19667,21706,13101,Astro,21706.0,13101.0
19670,20569,13103,Oligo,20569.0,13103.0
19679,20059,13105,Astro,20059.0,13105.0
19680,20845,13106,Oligo,20845.0,13106.0
19681,22665,13106,Oligo,22665.0,13106.0
19686,22336,13110,Oligo,22336.0,13110.0
19695,22481,13115,Oligo,22481.0,13115.0
19698,20394,13113,Oligo,20394.0,13113.0
19703,21657,13118,Oligo,21657.0,13118.0
19704,23426,13118,Oligo,23426.0,13118.0
19716,20453,13127,Oligo,20453.0,13127.0
19725,21798,13132,Oligo,21798.0,13132.0
19735,21522,13134,Astro,21522.0,13134.0
19740,22008,13138,Oligo,22008.0,13138.0
19749,20940,13144,Oligo,20940.0,13144.0
19760,22160,13152,Oligo,22160.0,13152.0
19778,21092,13162,Oligo,21092.0,13162.0
19783,22487,13166,Oligo,22487.0,13166.0
19807,21762,13178,Oligo,21762.0,13178.0
19808,21804,13178,Oligo,21804.0,13178.0
19824,22814,13187,Oligo,22814.0,13187.0
19835,22854,13191,Oligo,22854.0,13191.0
19837,22878,13192,Oligo,22878.0,13192.0
19847,20572,13198,Oligo,20572.0,13198.0
19851,23687,13199,Oligo,23687.0,13199.0
19852,20252,13200,Oligo,20252.0,13200.0
19877,23263,13220,Oligo,23263.0,13220.0
19891,21207,13226,Oligo,21207.0,13226.0
19892,22689,13227,Oligo,22689.0,13227.0
19904,22038,13230,Oligo,22038.0,13230.0
19918,23301,13238,Oligo,23301.0,13238.0
19922,22662,13241,Oligo,22662.0,13241.0
19925,20624,13241,Oligo,20624.0,13241.0
19957,21695,13259,Oligo,21695.0,13259.0
19958,22303,13258,Oligo,22303.0,13258.0
19959,23603,13257,OPC,23603.0,13257.0
19966,23823,13262,Oligo,23823.0,13262.0
19981,23583,13270,Oligo,23583.0,13270.0
19998,21352,13279,Oligo,21352.0,13279.0
20013,20181,13290,Oligo,20181.0,13290.0
20015,22194,13292,Oligo,22194.0,13292.0
20041,21362,13304,Oligo,21362.0,13304.0
20058,20194,13314,Oligo,20194.0,13314.0
20059,20321,13315,Oligo,20321.0,13315.0
20063,20734,13317,Oligo,20734.0,13317.0
20070,23938,13318,Oligo,23938.0,13318.0
20079,22784,13324,Oligo,22784.0,13324.0
20082,22359,13326,Oligo,22359.0,13326.0
20084,22163,13327,Oligo,22163.0,13327.0
20087,22443,13327,Oligo,22443.0,13327.0
20095,21889,13334,Oligo,21889.0,13334.0
20096,23079,13333,Oligo,23079.0,13333.0
20116,20801,13351,Oligo,20801.0,13351.0
20128,21092,13357,Oligo,21092.0,13357.0
20138,23729,13365,Oligo,23729.0,13365.0
20145,21824,13371,Oligo,21824.0,13371.0
20164,21911,13383,Oligo,21911.0,13383.0
20175,23521,13389,Oligo,23521.0,13389.0
20184,21557,13397,Astro,21557.0,13397.0
20194,23728,13403,Oligo,23728.0,13403.0
20214,22165,13414,Oligo,22165.0,13414.0
20215,23124,13413,Oligo,23124.0,13413.0
20220,20062,13416,Oligo,20062.0,13416.0
20224,22862,13417,Oligo,22862.0,13417.0
20239,23398,13421,Oligo,23398.0,13421.0
20242,20114,13423,Oligo,20114.0,13423.0
20279,20351,13446,Micro/PVM,20351.0,13446.0
20283,20125,13452,Oligo,20125.0,13452.0
20299,23192,13465,Oligo,23192.0,13465.0
20317,23033,13476,Oligo,23033.0,13476.0
20325,22585,13481,Oligo,22585.0,13481.0
20335,22429,13490,Oligo,22429.0,13490.0
20339,23415,13490,Oligo,23415.0,13490.0
20358,21275,13507,Oligo,21275.0,13507.0
20363,22807,13510,Oligo,22807.0,13510.0
20364,22878,13508,Oligo,22878.0,13508.0
20370,22979,13514,Micro/PVM,22979.0,13514.0
20385,20179,13523,Oligo,20179.0,13523.0
20388,23098,13526,Astro,23098.0,13526.0
20392,22913,13529,Oligo,22913.0,13529.0
20401,20985,13534,Oligo,20985.0,13534.0
20402,22990,13533,Oligo,22990.0,13533.0
20408,21512,13537,Oligo,21512.0,13537.0
20409,22680,13538,Oligo,22680.0,13538.0
20417,20683,13546,Oligo,20683.0,13546.0
20425,23495,13551,Oligo,23495.0,13551.0
20434,22249,13557,Oligo,22249.0,13557.0
20435,22340,13556,Oligo,22340.0,13556.0
20436,23980,13557,Oligo,23980.0,13557.0
20442,21626,13564,Oligo,21626.0,13564.0
20458,21394,13576,Micro/PVM,21394.0,13576.0
20466,20588,13577,Oligo,20588.0,13577.0
20471,20416,13580,Oligo,20416.0,13580.0
20472,22848,13580,Oligo,22848.0,13580.0
20483,20678,13593,Oligo,20678.0,13593.0
20493,21544,13602,Oligo,21544.0,13602.0
20494,22625,13603,Oligo,22625.0,13603.0
20513,21580,13616,Oligo,21580.0,13616.0
20518,22927,13620,Oligo,22927.0,13620.0
20520,20050,13623,Oligo,20050.0,13623.0
20535,20458,13637,Oligo,20458.0,13637.0
20536,23592,13639,Oligo,23592.0,13639.0
20550,21251,13645,Oligo,21251.0,13645.0
20564,23616,13657,Oligo,23616.0,13657.0
20580,22446,13668,Oligo,22446.0,13668.0
20597,20365,13679,Oligo,20365.0,13679.0
20598,20701,13678,Oligo,20701.0,13678.0
20619,23764,13686,Astro,23764.0,13686.0
20627,21095,13692,Oligo,21095.0,13692.0
20639,20083,13701,Oligo,20083.0,13701.0
20640,20559,13702,Oligo,20559.0,13702.0
20643,23122,13701,Oligo,23122.0,13701.0
20651,21549,13706,OPC,21549.0,13706.0
20654,22341,13708,Oligo,22341.0,13708.0
20656,22017,13710,Oligo,22017.0,13710.0
20683,22591,13724,OPC,22591.0,13724.0
20694,22697,13725,OPC,22697.0,13725.0
20696,21555,13734,Oligo,21555.0,13734.0
20699,20446,13735,Micro/PVM,20446.0,13735.0
20704,23368,13742,Oligo,23368.0,13742.0
20708,22883,13743,Oligo,22883.0,13743.0
20711,20779,13746,Oligo,20779.0,13746.0
20715,22705,13753,Oligo,22705.0,13753.0
20719,22734,13750,Oligo,22734.0,13750.0
20729,21437,13757,Astro,21437.0,13757.0
20730,23624,13759,Oligo,23624.0,13759.0
20734,22855,13765,OPC,22855.0,13765.0
20738,23600,13767,Micro/PVM,23600.0,13767.0
20742,21173,13770,Oligo,21173.0,13770.0
20751,23129,13775,Oligo,23129.0,13775.0
20754,23079,13780,Oligo,23079.0,13780.0
20763,20964,13788,Oligo,20964.0,13788.0
20772,21788,13794,Micro/PVM,21788.0,13794.0
20783,21379,13803,Oligo,21379.0,13803.0
20784,22944,13802,Astro,22944.0,13802.0
20792,21967,13814,Oligo,21967.0,13814.0
20795,21587,13817,Oligo,21587.0,13817.0
20803,21206,13821,Oligo,21206.0,13821.0
20822,21112,13835,Oligo,21112.0,13835.0
20844,20226,13858,Micro/PVM,20226.0,13858.0
20845,20734,13857,Oligo,20734.0,13857.0
20852,20302,13861,Oligo,20302.0,13861.0
20870,23093,13871,Oligo,23093.0,13871.0
20881,21865,13876,Oligo,21865.0,13876.0
20889,23342,13879,Oligo,23342.0,13879.0
20913,21582,13890,Oligo,21582.0,13890.0
20918,21732,13893,Oligo,21732.0,13893.0
20919,22354,13893,Oligo,22354.0,13893.0
20929,23095,13903,Oligo,23095.0,13903.0
20932,22523,13906,Oligo,22523.0,13906.0
20948,22300,13920,Oligo,22300.0,13920.0
20964,21563,13931,Oligo,21563.0,13931.0
20965,21919,13930,Oligo,21919.0,13930.0
20972,21318,13933,Oligo,21318.0,13933.0
20973,21215,13935,Oligo,21215.0,13935.0
20977,23565,13942,Oligo,23565.0,13942.0
20981,20133,13942,Oligo,20133.0,13942.0
20982,23922,13942,Oligo,23922.0,13942.0
20986,20857,13945,Oligo,20857.0,13945.0
21014,21903,13959,Oligo,21903.0,13959.0
21024,20260,13967,Oligo,20260.0,13967.0
21044,21695,13983,Oligo,21695.0,13983.0
21046,22686,13986,Oligo,22686.0,13986.0
21047,22737,13986,Oligo,22737.0,13986.0
21048,23446,13985,Oligo,23446.0,13985.0
21049,23676,13985,Oligo,23676.0,13985.0
21057,20151,13991,Oligo,20151.0,13991.0
21064,20865,13996,Oligo,20865.0,13996.0
