,x,y,celltype_F,rotated_x,rotated_y
11227,10719,6252,Oligo,3747.999999999998,20719.0
11229,27437,6253,L6 CT,3746.999999999995,37437.0
11230,6261,6255,SNCG,3744.9999999999986,16261.0
11231,8285,6256,L4 IT,3743.9999999999986,18285.0
11232,11070,6257,Chandelier,3742.999999999998,21070.0
11233,14252,6257,L6 IT Car3,3742.9999999999973,24252.0
11235,1496,6258,L2/3 IT,3741.9999999999995,11496.0
11236,5990,6261,L4 IT,3738.999999999999,15990.0
11237,14765,6260,L4 IT,3739.9999999999973,24765.0
11238,20005,6261,L6 IT,3738.9999999999964,30005.0
11239,1056,6263,L2/3 IT,3737.0,11056.0
11240,7979,6263,VIP,3736.9999999999986,17979.0
11241,15808,6263,Astro,3736.9999999999973,25808.0
11242,17681,6262,L5 IT,3737.999999999997,27681.0
11243,19474,6263,Astro,3736.9999999999964,29474.0
11244,22026,6264,Astro,3735.999999999996,32026.0
11245,1400,6264,Micro/PVM,3735.9999999999995,11400.0
11246,7790,6264,Astro,3735.9999999999986,17790.0
11247,14854,6264,L2/3 IT,3735.9999999999973,24854.0
11248,18488,6265,L5/6 NP,3734.999999999997,28488.0
11249,24337,6264,L6 CT,3735.9999999999955,34337.0
11251,4553,6266,L2/3 IT,3733.999999999999,14553.0
11252,8721,6266,L2/3 IT,3733.999999999998,18721.0
11253,5029,6267,L2/3 IT,3732.999999999999,15029.0
11254,26392,6268,Oligo,3731.999999999995,36392.0
11256,6037,6269,L4 IT,3730.999999999999,16037.0
11257,12357,6271,L4 IT,3728.9999999999977,22357.0
11258,12722,6271,PVALB,3728.9999999999977,22722.0
11259,21006,6270,Astro,3729.9999999999964,31006.0
11261,3236,6271,L2/3 IT,3728.9999999999995,13236.0
11262,15635,6270,Astro,3729.9999999999973,25635.0
11263,16432,6271,Astro,3728.999999999997,26432.0
11264,13904,6274,L5 IT,3725.9999999999973,23904.0
11265,16684,6274,VIP,3725.999999999997,26684.0
11266,24582,6273,L6 IT,3726.9999999999955,34582.0
11268,2086,6276,L2/3 IT,3723.9999999999995,12086.0
11269,4290,6275,L2/3 IT,3724.999999999999,14290.0
11270,14605,6274,L5 IT,3725.9999999999973,24605.0
11271,4577,6278,L2/3 IT,3721.999999999999,14577.0
11272,14378,6277,VIP,3722.9999999999973,24378.0
11273,2143,6278,SST,3721.9999999999995,12143.0
11274,2795,6279,L2/3 IT,3720.9999999999995,12795.0
11275,27131,6278,OPC,3721.999999999995,37131.0
11276,5452,6280,L2/3 IT,3719.999999999999,15452.0
11277,20632,6281,Astro,3718.9999999999964,30632.0
11278,21777,6279,Astro,3720.999999999996,31777.0
11279,7217,6281,PAX6,3718.9999999999986,17217.0
11280,7623,6281,L2/3 IT,3718.9999999999986,17623.0
11281,14682,6282,L5 IT,3717.9999999999973,24682.0
11282,6611,6286,L2/3 IT,3713.9999999999986,16611.0
11283,10456,6285,L5 ET,3714.999999999998,20456.0
11284,17441,6285,L6 CT,3714.999999999997,27441.0
11285,19630,6285,L5/6 NP,3714.9999999999964,29630.0
11286,24818,6285,L4 IT,3714.9999999999955,34818.0
11288,5408,6286,L2/3 IT,3713.999999999999,15408.0
11289,17350,6288,Micro/PVM,3711.999999999997,27350.0
11290,21473,6290,L6 IT,3709.999999999996,31473.0
11292,1983,6289,L2/3 IT,3710.9999999999995,11983.0
11293,6688,6288,L4 IT,3711.9999999999986,16688.0
11294,8766,6289,L2/3 IT,3710.999999999998,18766.0
11295,9938,6290,Oligo,3709.999999999998,19938.0
11296,18027,6289,PVALB,3710.999999999997,28027.0
11297,22321,6289,Oligo,3710.999999999996,32321.0
11298,1870,6290,L2/3 IT,3709.9999999999995,11870.0
11299,9715,6291,Astro,3708.999999999998,19715.0
11300,12734,6291,Oligo,3708.9999999999977,22734.0
11301,22346,6290,LAMP5 LHX6,3709.999999999996,32346.0
11302,22653,6291,Astro,3708.999999999996,32653.0
11303,734,6293,PAX6,3707.0,10734.0
11304,1634,6293,LAMP5,3706.9999999999995,11634.0
11305,16796,6293,L2/3 IT,3706.999999999997,26796.0
11306,17870,6292,L5/6 NP,3707.999999999997,27870.0
11307,18292,6293,L2/3 IT,3706.999999999997,28292.0
11308,2887,6295,VIP,3704.9999999999995,12887.0
11309,8841,6295,L2/3 IT,3704.999999999998,18841.0
11310,10487,6294,Astro,3705.999999999998,20487.0
11311,4897,6296,L4 IT,3703.999999999999,14897.0
11312,6076,6296,Endo,3703.999999999999,16076.0
11313,10657,6296,Oligo,3703.999999999998,20657.0
11316,6457,6298,L2/3 IT,3701.9999999999986,16457.0
11317,11599,6299,Micro/PVM,3700.9999999999977,21599.0
11318,16917,6297,L5/6 NP,3702.999999999997,26917.0
11320,3640,6299,VIP,3700.9999999999995,13640.0
11321,19043,6300,L6 CT,3699.9999999999964,29043.0
11322,12505,6301,L2/3 IT,3698.9999999999977,22505.0
11323,18585,6302,Micro/PVM,3697.9999999999964,28585.0
11324,19168,6302,Oligo,3697.9999999999964,29168.0
11325,19862,6306,Oligo,3693.9999999999964,29862.0
11326,21628,6300,Micro/PVM,3699.999999999996,31628.0
11330,10433,6303,L4 IT,3696.999999999998,20433.0
11331,11380,6304,Astro,3695.9999999999977,21380.0
11332,20130,6304,L4 IT,3695.9999999999964,30130.0
11333,20478,6303,L5 IT,3696.9999999999964,30478.0
11334,24786,6303,Micro/PVM,3696.9999999999955,34786.0
